Key,Value
16453,Mozilla5.0 Windows NT 6.1 rv38.2.1 Gecko20100101 Firefox38.2.1
16454,Mozilla5.0 iPad CPU OS 8_1 like Mac OS X AppleWebKit600.1.4 KHTML like Gecko Version8.0 Mobile12B411
16455,Mozilla4.0 compatible MSIE 5.0 Windows NT 6.0 Trident4.0 InfoPath.1 SV1 .NET CLR 3.0.04506.648 .NET4
16456,Mozilla5.0 Windows NT 10.0 Win64 x64 AppleWebKit537.36 KHTML like Gecko Chrome100.0.7702.605 Safari5
16457,Mozilla5.0 X11 Ubuntu Linux i686 AppleWebKit537.36 KHTML like Gecko Chrome53.0.2788.40 Safari537.36
16458,Mozilla5.0 Windows NT 6.1 WOW64 AppleWebKit537.36 KHTML like Gecko Chrome61.0.3163.91 Safari537.36
16459,Mozilla5.0 X11 U Linux i686 cs-CZ rv1.9.0.16 Gecko2009121601 Ubuntu9.04 jaunty Firefox3.0.16
16460,Mozilla5.0 X11 U Linux i686 en-US rv1.8.1.13 Gecko20080330 Ubuntu7.10 gutsy Firefox2.0.0.13 Linux Mi
16461,Mozilla5.0 Windows NT 6.3 WOW64 Trident7.0 ASU2JS rv11.0 like Gecko
16462,Mozilla4.0 compatible MSIE 6.0 Windows 98 Opera 7.23  en
16463,Mozilla5.0 compatible Konqueror3.3 Linux 2.6.8-gentoo-r3 X11
16464,Mozilla5.0 X11 U Linux x86_64 zh-CN rv1.9.2.10 Gecko20100922 Ubuntu10.10 maverick Firefox3.6.10
16465,Mozilla5.0 X11 Linux x86_64 AppleWebKit537.36 KHTML like Gecko HeadlessChrome119.0.6045.0 Safari537.
16466,Mozilla5.0 Linux U Android 4.1.1 cs-cz BuildJRO03C AppleWebKit534.30 KHTML like Gecko Version4.0 Saf
16467,Mozilla5.0 iPhone CPU iPhone OS 10_2_1 like Mac OS X AppleWebKit602.1.50 KHTML like Gecko Version10.
16468,Mozilla5.0 Windows NT 6.3 Win64 x64 AppleWebKit537.36 KHTML like Gecko Chrome44.0.2403.157 Safari537
16469,WordPress6.8.1 https://www.feetala.com
16470,Mozilla5.0 Windows U Windows NT 6.1 ar rv1.9.2 Gecko20100115 Firefox3.6
16471,Opera9.80 Windows NT 6.2 Win64 x64 Presto2.12.388 Version12.18
16472,Mozilla5.0 Windows NT 6.3 AppleWebKit537.36 KHTML like Gecko Chrome53.0.2800.92 Safari537.36
16473,Mozilla4.0 compatible MSIE 5.0 Windows 98 Opera 6.0  fr
16474,Mozilla5.0 Linux U Android 4.2.2 en-us SAMSUNG-SM-T217A BuildJDQ39 AppleWebKit534.30 KHTML like Geck
16475,Mozilla5.0 Windows U Windows NT 6.0 de rv1.9.1.9 Gecko20100315 Firefox3.5.9 GTB7.0 .NET CLR 3.0.3061
16476,Mozilla5.0 Windows NT 5.1 AppleWebKit537.36 KHTML like Gecko Chrome44.0.2403.155 Safari537.36
16477,Mozilla5.0 Macintosh Intel Mac OS X 10_13_5 AppleWebKit537.36 KHTML like Gecko Chrome67.0.3396.99 Sa
16478,Mozilla5.0 Windows NT 6.1 AppleWebKit537.1 KHTML like Gecko Chrome24.0.1309.0 Safari537.17
16479,Mozilla5.0 Windows NT 6.3 WOW64 AppleWebKit537.36 KHTML like Gecko Chrome45.0.2454.93 Safari537.36
16480,Mozilla5.0 Windows NT 6.3 Win64 x64 AppleWebKit537.36 KHTML like Gecko Chrome68.0.3440.106 Safari537
16481,Mozilla5.0 Windows NT 6.1 WOW64 Trident7.0 MAARJS rv11.0 like Gecko
16482,Mozilla5.0 Linux Android 4.2.2 HTC Desire BuildJDQ39E AppleWebKit537.36 KHTML like Gecko Chrome27.0.
16483,Chrome AppleWebKit537.1 Chrome50.0 Windows NT 6.3 AppleWebKit537.36 KHTML like Gecko Chrome51.0.2704
16484,Mozilla5.0 Windows NT 10.0 Win64 x64 AppleWebKit537.36 KHTML like Gecko Chrome100.0.5593.201 Safari5
16485,Mozilla5.0 Linux Android 6.0.1 SAMSUNG-SM-J320AZ BuildMMB29K AppleWebKit537.36 KHTML like Gecko Sams
16486,Mozilla5.0 Windows NT 6.3 WOW64 rv55.0 Gecko20100101 Firefox55.0
16487,Mozilla5.0 Linux Android 5.1.1 AppleWebKit537.36 KHTML like Gecko Version4.0 Focus2.1 Chrome55.0.288
16488,Mozilla4.0 compatible MSIE 8.0 Windows NT 5.1 Trident4.0 GTB7.5 Mozilla4.0 compatible MSIE 6.0 Windo
16489,Mozilla5.0 X11 Linux x86_64 AppleWebKit537.36 KHTML like Gecko Chrome44.0.2403.52 Safari537.36 OPR31
16490,Mozilla5.0 Windows U Windows NT 5.1 en-US AppleWebKit525.19 KHTML like Gecko Chrome0.2.151.0 Safari5
16491,Mozilla5.0 Windows NT 5.1 Win64 x64 AppleWebKit537.36 KHTML like Gecko Chrome60.0.3112.78 Safari537.
16492,Mozilla5.0 X11 Linux i686 AppleWebKit534.7 KHTML like Gecko Version5.0 Safari534.7
16493,Mozilla5.0 Linux Android 5.0 SM-G900W8 BuildLRX21T AppleWebKit537.36 KHTML like Gecko SamsungBrowser
16494,Opera9.80 Windows NT 5.1 WOW64 Presto2.12.388 Version12.17
16495,Mozilla5.0 Windows NT 5.1 AppleWebKit537.36 KHTML like Gecko Chrome42.0.2311.152 Safari537.36
16496,Mozilla5.0 X11 U Linux i686 zh-TW rv1.9.0.13 Gecko2009080315 Ubuntu9.04 jaunty Firefox3.0.13
16497,Mozilla4.0 compatible MSIE 6.0 Windows NT 5.2 .NET CLR 1.0.3705
16498,Mozilla5.0 X11 U Linux i686 pl-PL rv1.9.2.10 Gecko20100915 Ubuntu10.04 lucid Firefox3.6.10
16499,Mozilla5.0 Linux Android 15 CPH2637 BuildAP3A.240617.008 wv AppleWebKit537.36 KHTML like Gecko Versi
16500,Mozilla4.0 compatible MSIE 6.0 X11 Linux x86_64 en Opera 9.60
16501,Mozilla5.0 X11 Linux x86_64 AppleWebKit537.36 KHTML like Gecko Chrome43.0.2357.134 Safari537.36 http
16502,Python3.13 aiohttp3.11.13
16503,Mozilla5.0 Windows NT 6.1 Win64 x64 AppleWebKit537.36 KHTML like Gecko Chrome81.0.4044.138 Safari537
16504,Mozilla5.0 Macintosh Intel Mac OS X 10_13_6 AppleWebKit537.36 KHTML like Gecko Chrome78.0.3880.4 Saf
16505,Mozilla5.0 Windows NT 10.0 Win64 x64 AppleWebKit537.36 KHTML like Gecko Chrome100.0.1804.142 Safari5
16506,Mozilla5.0 Windows NT 10.0 Win64 x64 AppleWebKit537.36 KHTML like Gecko Chrome100.0.3446.318 Safari5
16507,Mozilla5.0 Macintosh Intel Mac OS X 10_9_5 AppleWebKit537.36 KHTML like Gecko Chrome51.0.2704.84 Saf
16508,Opera9.80 Windows NT 6.2 Presto2.12.388 Version12.11
16509,Opera9.80 Android Opera Mini20.1.225437.9178 U en Presto2.12.423 Version12.16
16510,Mozilla5.0 Windows NT 10.0 Win64 x64 AppleWebKit537.36 KHTML like Gecko Chrome84.0.4147.105 YaBrowse
16511,Mozilla5.0 Windows NT 10.0 Win64 x64 AppleWebKit537.36 KHTML like Gecko Chrome100.0.1161.532 Safari5
16512,Mozilla5.0 X11 Linux x86_64 rv34.0 Gecko20100101 Firefox34.0
16513,Mozilla5.0 Linux Android 5.1.1 SM-G928T BuildLMY47X wv AppleWebKit537.36 KHTML like Gecko Version4.0
16514,Mozilla5.0 iPhone CPU iPhone OS 17_7_0 like Mac OS X AppleWebKit605.1.15 KHTML like Gecko GSA354.0.7
16515,Mozilla5.0 Linux Android 6.0.1 SAMSUNG SM-J700F BuildMMB29K AppleWebKit537.36 KHTML like Gecko Samsu
16516,Mozilla5.0 Linux U Android 2.2 en-us DROID2 GLOBAL BuildS273 AppleWebKit533.1 KHTML like Gecko Versi
16517,WordPress6.8.1 https://vegankochenwir.de
16518,Mozilla5.0 iPhone CPU iPhone OS 18_2_1 like Mac OS X AppleWebKit605.1.15 KHTML like Gecko Mobile22C1
16519,Mozilla5.0 Windows U Windows NT 6.0 nl rv1.9.2.6 Gecko20100625 Firefox3.6.6
16520,Mozilla5.0 Windows NT 5.1 rv10.0 Gecko20100101 Firefox10.0
16521,Mozilla5.0 Macintosh Intel Mac OS X 10_13_2 AppleWebKit537.36 KHTML like Gecko Chrome76.0.3809.100 S
16522,Mozilla5.0 iPhone CPU iPhone OS 18_0_1 like Mac OS X AppleWebKit605.1.15 KHTML like Gecko GSA353.1.7
16523,Mozilla5.0 Linux Android 17 Redmi Note 9S BuildSKQ1.211015.004 wv AppleWebKit537.36 KHTML like Gecko
16524,Mozilla5.0 Windows NT 6.3 WOW64 AppleWebKit537.36 KHTML like Gecko Chrome61.0.3163.100 Safari537.36 
16525,Mozilla5.0 Windows NT 10.0 Win64 x64 rv128.0 Gecko20100101 Thunderbird128.10.0
16526,Mozilla5.0 Linux Android 6.0.1 SM-G900V BuildMMB29M AppleWebKit537.36 KHTML like Gecko Chrome51.0.27
16527,Mozilla5.0 X11 Linux x86_64 AppleWebKit537.36 KHTML like Gecko HeadlessChrome124.0.0.0 Safari537.36
16528,Mozilla5.0 Linux Android 9 SM-G955U AppleWebKit537.36 KHTML like Gecko Chrome76.0.3809.111 Mobile Sa
16529,Mozilla5.0 Macintosh U PPC Mac OS X en AppleWebKit412.6.2 KHTML like Gecko Safari412.2.2
16530,Mozilla5.0 Linux Android 30 K AppleWebKit537.36 KHTML like Gecko Chrome119.0.0.7 Safari537.36
16531,Mozilla5.0 Linux Android 6.0.1 SM-G920V BuildMMB29K AppleWebKit537.36 KHTML like Gecko Chrome52.0.27
16532,Mozilla5.0 compatible MSIE 10.0 Windows NT 6.2 WOW64 Trident6.0 Touch MASEJS
16533,WordPress6.8.1 https://drdanyali.com
16534,Mozilla5.0 Macintosh U Intel Mac OS X 10.6en-US rv1.9.2.9 Gecko20100824 Firefox3.6.9
16535,Mozilla5.0 X11 U Linux x86_64 en-US rv1.9.2.16 Gecko20110323 Ubuntu10.10 maverick Firefox3.6.16
16536,Mozilla5.0 webOS1.4.5 U en-US AppleWebKit532.2 KHTML like Gecko Version1.0 Safari532.2 Pre1.1
16537,Mozilla5.0 Linux Android 6.0 Nexus 5 BuildMRA58N AppleWebKit537.36 KHTML like Gecko Chrome49.0.7774.
16538,WordPress6.8.1 https://crystaline.pl
16539,Mozilla5.0 Windows NT 6.1 Win64 x64 rv90.0 Gecko20100101 Firefox90.0
16540,Mozilla5.0 Windows NT 6.1 WOW64 SkypeUriPreview Preview0.5
16541,Mozilla5.0 compatible MSIE 9.0 Windows NT 6.0 Trident4.0 GTB7.4 InfoPath.3 SV1 .NET CLR 3.1.76908 WO
16542,Apache-HttpClient4.5.13 Java1.8.0_442-442
16543,Mozilla5.0 Linux U Android 4.4.2 en-us SM-T210 BuildKOT49H AppleWebKit534.30 KHTML like Gecko Versio
16544,Mozilla4.0 compatible MSIE 8.0 Windows NT 5.1 Trident4.0 InfoPath.1
16545,Mozilla5.0 Windows NT 6.3 WOW64 AppleWebKit537.36 KHTML like Gecko Chrome48.0.2564.82 Safari537.36 O
16546,Opera9.80 Windows NT 6.2 Presto2.12.388 Version12.14
16547,Mozilla5.0 X11 Debian Linux x86_64 AppleWebKit537.36 KHTML like Gecko Chrome119.0.6045.123 Safari537
16548,Mozilla5.0 Linux U Android 4.1.1 de-de ADM816KC BuildJRO03H AppleWebKit534.30 KHTML like Gecko Versi
16549,Mozilla5.0 Macintosh Intel Mac OS X 10_12_6 AppleWebKit603.3.8 KHTML like Gecko Safari601.6.17
16550,Mozilla5.0 X11 Ubuntu Linux x86_64 AppleWebKit537.36 KHTML like Gecko Chrome118.0.5993.117 Safari537
16551,Mozilla5.0 Windows NT 6.1 AppleWebKit537.36 KHTML like Gecko Chrome41.0.2272.118 YaBrowser15.4.2272.
16552,Opera9.80 Windows NT 5.1 U en Presto2.9.168 Version11.52
16553,Mozilla5.0 Windows NT 6.1 Win64 x64 AppleWebKit537.36 KHTML like Gecko Chrome55.0.2883.87 Safari537.
16554,Mozilla5.0 Windows NT 10.0 Win64 x64 AppleWebKit537.36 KHTML like Gecko Chrome80.0.3987.106 Safari53
16555,Mozilla5.0 Macintosh Intel Mac OS X 10_8_7 AppleWebKit537.36 KHTML like Gecko Chrome56.0.2969.93 Saf
16556,Mozilla5.0 Windows NT 6.1 WOW64 Trident7.0 yie8 rv11.0 like Gecko
16557,Mozilla5.0 Macintosh U Intel Mac OS X 10_5_6 en-US AppleWebKit533.4 KHTML like Gecko Chrome5.0.375.9
16558,Mozilla5.0 Linux U Android 4.1.2 en-us USCC-C6721 BuildJZO54K AppleWebKit534.30 KHTML like Gecko Ver
16559,Mozilla5.0 Linux Android 13 moto e53 BuildTLAS33.105-285-6 AppleWebKit537.36 KHTML like Gecko Chrome
16560,Opera9.80 Windows NT 4.0 U en Presto2.6.30 Version10.63
16561,Mozilla5.0 Windows NT 6.1 rv50.0 Gecko20100101 Firefox50.0
16562,Mozilla5.0 Windows NT 5.1 AppleWebKit535.11 KHTML like Gecko Chrome17.0.963.47 Safari535.11 MRCHROME
16563,Mozilla5.0 Linux Android 5.0.1 SCH-I545 BuildLRX22C AppleWebKit537.36 KHTML like Gecko Chrome45.0.24
16564,Mozilla5.0 X11 Ubuntu Linux x86_64 rv435.0 Gecko20100111 Chrome115.0.0.0 Safari537.36
16565,Mozilla5.0 Windows NT 5.1 AppleWebKit537.36 KHTML like Gecko Chrome32.0.1700.107 Safari537.36
16566,Mozilla5.0 iPhone CPU iPhone OS 18_4_1 like Mac OS X AppleWebKit605.1.15 KHTML like Gecko CriOS131.0
16567,Mozilla5.0 Linux U Android 4.0.4 en- ST23i Build11.0.A.5.5 AppleWebKit534.30 KHTML like Gecko Versio
16568,Mozilla5.0 X11 Linux x86_64 AppleWebKit537.36 KHTML like Gecko Chrome55.0.2883.75 Safari537.36 OPR42
16569,Mozilla5.0 Windows NT 6.1 WOW64 AppleWebKit537.36 KHTML like Gecko Chrome42.0.2311.154 Safari537.36 
16570,Mozilla5.0 Linux Android 19 SM-M346B2 BuildUP1A.236000.007 wv AppleWebKit537.36 KHTML like Gecko Ver
16571,Mozilla5.0 iPhone CPU iPhone OS 9_0 like Mac OS X AppleWebKit601.1.46 KHTML like Gecko Version9.0 Mo
16572,Mozilla5.0 iPhone CPU iPhone OS 17_6 like Mac OS X AppleWebKit605.1.15 KHTML like Gecko GSA345.2.700
16573,Mozilla5.0 Macintosh Intel Mac OS X 10_11_5 AppleWebKit601.6.14 KHTML like Gecko Version9.1.1 Safari
16574,Mozilla5.0 iPhone CPU iPhone OS 16_5_1 like Mac OS X AppleWebKit002.1.15 KHTML like Gecko Version16.
16575,Mozilla5.0 Windows NT 6.0 rv38.0 Gecko20100101 Firefox38.0
16576,Mozilla5.0 Windows NT 10.0 rv46.0 Gecko20100101 Firefox46.0
16577,Mozilla5.0 Linux Android 5.1 Android SDK built for x86 BuildLKY45 AppleWebKit537.36 KHTML like Gecko
16578,Mozilla5.0 Linux Android 6.0.1 SM-N910T BuildMMB29M AppleWebKit537.36 KHTML like Gecko Chrome63.0.32
16579,Mozilla5.0 Linux Android 5.1.1 5065N BuildLMY47V wv AppleWebKit537.36 KHTML like Gecko Version4.0 Ch
16580,Mozilla5.0 Windows NT 10.0 Win64 x64 AppleWebKit537.36 KHTML like Gecko Chrome54.0.2870.96 Safari537
16581,Mozilla5.0 Windows NT 6.1 WOW64 rv21.0 Gecko20130401 Firefox21.0
16582,Mozilla5.0 compatible MSIE 10.0 Windows NT 6.1 Trident6.0 Touch ASU2JS
16583,Mozilla5.0 compatible MSIE 10.0 Windows NT 6.1 Trident6.0 MALC
16584,Mozilla5.0 X11 Linux i686 AppleWebKit535.1 KHTML like Gecko Ubuntu11.04 Chromium14.0.814.0 Chrome14.
16585,Mozilla5.0 Windows NT 6.1 WOW64 AppleWebKit537.36 KHTML like Gecko Chrome51.0.2704.84 Safari537.36 O
16586,Mozilla5.0 Linux U Android 4.1.2 en-us SGH-T999 BuildJZO54K AppleWebKit534.30 KHTML like Gecko Versi
16587,Mozilla5.0 Windows NT 6.1 AppleWebKit537.36 KHTML like Gecko Chrome47.0.2526.73 Safari537.36 OPR34.0
16588,Mozilla5.0 Macintosh Intel Mac OS X 10.11 rv44.0 Gecko20100101 Firefox44.0
16589,Mozilla5.0 X11 Linux x86_64 AppleWebKit537.36 KHTML like Gecko Chrome54.0.2840.100 Safari537.36
16590,Mozilla5.0 Windows NT 5.1 AppleWebKit537.36 KHTML like Gecko Chrome31.0.1650.57 Safari537.36 OPR18.0
16591,Mozilla5.0 Linux Android 8.1.0 SM-J410F BuildM1AJB AppleWebKit597.30 KHTML like Gecko Chrome103.0.50
16592,Safari537.36 Windows NT 6.2 WOW64 AppleWebKit537.36
16593,Mozilla5.0 Windows NT 10.0 Win64 x64 AppleWebKit537.36 KHTML like Gecko Chrome100.0.2877.775 Safari5
16594,Dalvik2.1.0 Linux U Android 11 motorola one vision BuildRSA31.Q1-48-36-23
16595,Mozilla5.0 Windows NT 6.2 Win64 x64 AppleWebKit537.36 KHTML like Gecko Chrome45.0.2454.85 Safari537.
16596,Mozilla5.0 Windows NT 6.1 AppleWebKit537.36 KHTML like Gecko Chrome31.0.1650.63 Safari537.36 SE 2.X 
16597,Mozilla5.0 Windows NT 6.3 WOW64 AppleWebKit537.36 KHTML like Gecko Chrome60.0.3112.90 Safari537.36 O
16598,Mozilla5.0 Linux Android 8.1.0 SM-J410F BuildM1AJB AppleWebKit537.36 KHTML like Gecko Chrome132.0.68
16599,Mozilla5.0 X12 Linux x86_64 AppleWebKit537.36 KHTML like Gecko Chrome174.0.0.0 YaBrowser23.7.1.112.0
16600,Mozilla5.0 Windows NT 6.3 WOW64 AppleWebKit537.36 KHTML like Gecko Chrome42.0.2311.135 Safari537.36
16601,Mozilla5.0 iPhone CPU iPhone OS 18_1_1 like Mac OS X AppleWebKit605.1.15 KHTML like Gecko Mobile15E1
16602,Mozilla5.0 X11 Linux x86_64 AppleWebKit537.36 KHTML like Gecko Chrome132.0.0.0 Safari537.36 Edg132.0
16603,Mozilla5.0 Windows NT 10.0 Win64 x64 AppleWebKit534.36 KHTML like Gecko Chrome393.0.0.0 Safari537.81
16604,Mozilla5.0 Linux U Android 4.1.2 fr-fr GT-N8010 BuildJZO54K AppleWebKit534.30 KHTML like Gecko Versi
16605,Mozilla5.0 Windows U Windows NT 5.2 en-US AppleWebKit525.13 KHTML like Gecko Chrome0.2.149.6 Safari5
16606,Mozilla5.0 X11 U Linux x86_64 en-US AppleWebKit532.0 KHTML like Gecko Chrome4.0.203.2 Safari532.0
16607,Mozilla5.0 iPad CPU OS 8_4 like Mac OS X AppleWebKit600.1.4 KHTML like Gecko GSA6.0.51363 Mobile12H1
16608,Mozilla5.0 Macintosh Intel Mac OS X 10_10_5 AppleWebKit601.7.8 KHTML like Gecko Version9.1.3 Safari6
16609,Mozilla5.0 X11 U Linux i686 en-US rv1.8.0.14eol Gecko20101004 Red Hat1.0.9-64.el4 SeaMonkey1.0.9
16610,Mozilla5.0 Macintosh Intel Mac OS X 10_12_3 AppleWebKit602.4.8 KHTML like Gecko Safari531.9
16611,Opera6.12 Linux 2.4.18-14cpq i686 U  en
16612,Opera9.20 X11 Linux i686 U tr
16613,Mozilla5.0 Windows NT 10.1 WOW65 AppleWebKit539.36 KHTML like Gecko Chrome78.2.3904.108 Safari537.36
16614,Mozilla5.0 X11 U Linux i686 en-US rv1.8.1.5 Gecko20070713 Firefox2.0.0.5
16615,Mozilla5.0 X11 Linux x86_64 AppleWebKit537.36 KHTML like Gecko Chrome68.0.3440.106 Safari537.36
16616,Mozilla5.0 Linux Android 6.0 LG-D855 BuildMRA58K wv AppleWebKit537.36 KHTML like Gecko Version4.0 Ch
16617,Mozilla5.0 Linux U Android 4.1.2 en-us N800 BuildJZO54K AppleWebKit534.30 KHTML like Gecko Version4.
16618,Mozilla5.0 Linux Android 11 SM-M315F AppleWebKit537.36 KHTML like Gecko Chrome101.0.4951.41 Mobile S
16619,Mozilla5.0 iPad CPU OS 12_2 like Mac OS X AppleWebKit605.1.15 KHTML like Gecko Mobile15E148
16620,Mozilla5.0 Windows NT 5.1 rv10.0.1 Gecko20100101 Firefox10.0.1
16621,Mozilla5.0 X11 Linux x86_64 AppleWebKit537.36 KHTML like Gecko Chrome31.0.1650.57 Safari537.36 OPR18
16622,Mozilla5.0 X11 Linux x86_64 rv10.0 Gecko20150101 Firefox20.0 Chrome
16623,Mozilla5.0 Android 5.1.1 Tablet rv58.0 Gecko58.0 Firefox58.0
16624,Mozilla5.0 X11 Ubuntu Linux x86_64 rv13.0 Gecko20100101 Firefox13.0
16625,Mozilla5.0 Windows NT 10.0 Win64 x64 AppleWebKit537.36 KHTML like Gecko Chrome91.0.4472.164 YaBrowse
16626,Opera9.80 Macintosh Intel Mac OS X 10.6.8 U fr Presto2.9.168 Version11.52
16627,Mozilla5.0 Windows NT 6.2 AppleWebKit537.36 KHTML like Gecko Chrome46.0.2490.86 YaBrowser15.12.1.647
16628,Mozilla5.0 Windows NT 6.1 Win64 x64 AppleWebKit537.36 KHTML like Gecko Chrome88.0.4324.150 Safari537
16629,Mozilla5.0 Macintosh U Intel Mac OS X sv-se AppleWebKit523.10.3 KHTML like Gecko Version3.0.4 Safari
16630,Mozilla5.0 Windows NT 6.3 Win64 x64 AppleWebKit537.36 KHTML like Gecko Chrome61.0.3163.91 Safari537.
16631,Mozilla5.0 Windows NT 6.1 AppleWebKit537.17 KHTML like Gecko Chrome24.0.1312.71 Safari537.17 YE
16632,Mozilla5.0 Windows NT 5.1 rv10.0.2 Gecko20100101 Firefox10.0.2
16633,Opera9.80 Linux mips  Presto2.12.407 Version12.51 MB970.0.39.18 BUSH Mxl661L32 wireless VSTVB_MB97  
16634,Mozilla5.0 Macintosh Intel Mac OS X 10_10_5 AppleWebKit537.36 KHTML like Gecko Chrome54.0.2840.98 Sa
16635,Mozilla5.0 Windows NT 10.0 WOW64 AppleWebKit537.36 KHTML like Gecko Chrome66.0.3359.170 Safari537.36
16636,Apache-HttpClient4.5.14 Java11.0.17
16637,Mozilla5.0 Windows NT 6.1 WOW64 Trident7.0 EIE10ENCAWOL rv11.0 like Gecko
16638,Mozilla5.0 Linux Android 7.1.1 Z983 BuildNMF26F AppleWebKit537.36 KHTML like Gecko Chrome63.0.3239.1
16639,Mozilla5.0 X11 U Linux i686 pl rv1.8.1 Gecko20061010 Firefox2.0 Ubuntu
16640,Mozilla5.0 Linux Android 5.1.1 Nexus 5 BuildLMY48I AppleWebKit537.36 KHTML like Gecko Chrome45.0.245
16641,Mozilla5.0 Macintosh Intel Mac OS X 10_11_1 AppleWebKit537.36 KHTML like Gecko Chrome48.0.2564.109 S
16642,Opera9.80 Linux i686 U fr Presto2.10.287 Version12.00
16643,Opera7.0 Windows NT 5.1 U  en
16644,Mozilla5.0 Windows NT 5.1 rv30.0 Gecko20100101 Firefox30.0
16645,Mozilla5.0 Windows NT 6.3 Win64 x64 Trident7.0 Touch rv11.0 like Gecko
16646,Mozilla5.0 compatible MSIE 10.0 Windows NT 6.1 WOW64 Trident6.0 Touch ASU2JS
16647,Mozilla5.0 Windows NT 5.1 rv42.0 Gecko20100101 Firefox42.0 SeaMonkey2.39
16648,Mozilla5.0 Windows NT 6.2 WOW64 AppleWebKit537.36 KHTML like Gecko Chrome41.0.2272.89 Safari537.36 O
16649,Opera9.23 X11 Linux i686 U en
16650,Opera9.10 Windows NT 5.1 U es-es
16651,Mozilla5.0 Windows U Windows NT 5.1 zh-CN rv1.8.1.18 Gecko20081029 Firefox2.0.0.18
16652,Mozilla5.0 iPod touch CPU iPhone OS 9_3_1 like Mac OS X AppleWebKit601.1.46 KHTML like Gecko Version
16653,Mozilla5.0 compatible MSIE 10.0 Windows NT 6.1 WOW64 Trident6.0 MAM3
16654,Mozilla5.0 Windows NT 6.1 WOW64 rv23.0 Gecko20130406 Firefox23.0
16655,SimpleURLAnalyzer1.0 Python Requests
16656,Mozilla5.0 compatible MSIE 10.0 Windows NT 6.2 WOW64 Trident6.0 Touch MAARJS
16657,Opera7.23 Windows NT 5.0 U  fr
16658,Mozilla5.0 Windows NT 6.2 WOW64 AppleWebKit537.36 KHTML like Gecko Chrome45.0.2454.101 Safari537.36
16659,Mozilla5.0 Windows U Windows NT 5.1 ru rv1.9.1.12 Gecko20100824 MRA 5.7 build 03755 Firefox3.5.12
16660,Mozilla5.0 Linux Android 4.4.2 en-us SAMSUNG SM-T520 BuildKOT49H AppleWebKit537.36 KHTML like Gecko 
16661,Mozilla5.0 Mobile ALCATELOneTouch4012A rv18.1 Gecko18.1 Firefox18.1
16662,Mozilla5.0 X11 U Linux i686 en-US rv1.8.1.11 Gecko20080201 Firefox2.0.0.11
16663,Mozilla5.0 Windows NT 5.1 AppleWebKit537.36 KHTML like Gecko Chrome47.0.2526.111 YaBrowser16.2.0.354
16664,Mozilla5.0 X11 Linux x86_64 rv52.0 Gecko20100101 Firefox52.0
16665,Mozilla5.0 Windows NT 10.0 Win64 x64 AppleWebKit537.36 KHTML like Gecko Chrome100.0.9169.362 Safari5
16666,GuzzleHttp6.5.5 curl8.5.0 PHP7.4.33
16667,Mozilla5.0 Windows U Windows NT 6.0 ko rv1.8.1.20 Gecko20081217 Firefox2.0.0.20 .NET CLR 3.5.30729
16668,Mozilla4.0 compatible MSIE 5.0 Mac_PowerPC Opera 6.0  en
16669,Mozilla5.0 iPhone CPU iPhone OS 15_8_4 like Mac OS X AppleWebKit605.1.15 KHTML like Gecko Version15.
16670,Mozilla5.0 compatible MSIE 9.0 Windows NT 6.1 WOW64 Trident5.0 Active Content Browser
16671,WordPress6.7.2 https://www.nonnapaperina.it
16672,Mozilla5.0 Macintosh Intel Mac OS X 10_9_1 AppleWebKit537.36 KHTML like Gecko Chrome51.0.2720.87 Saf
16673,Mozilla5.0 Windows U Windows NT 6.1 de-DE AppleWebKit533.21.1 KHTML like Gecko Version5.0.5 Safari53
16674,Mozilla5.0 Windows NT 10.0 Win64 x64 AppleWebKit537.36 KHTML like Gecko Chrome100.0.7740.533 Safari5
16675,Mozilla5.0 Linux Android 5.0 SM-G900P BuildLRX21T AppleWebKit537.36 KHTML like Gecko Chrome41.0.8518
16676,Mozilla5.0 Linux Android 5.0 SAMSUNG-SM-N900A BuildLRX21V AppleWebKit537.36 KHTML like Gecko Samsung
16677,Mozilla5.0 iPhone CPU iPhone OS 11_0 like Mac OS X AppleWebKit537.36 KHTML like Gecko Chrome46.0.132
16678,Mozilla5.0 Linux Android 5.0 SM-G900P BuildLRX21T AppleWebKit537.36 KHTML like Gecko Chrome45.0.4754
16679,Mozilla5.0 X11 U Linux i686 pl-PL rv1.9b5 Gecko2008050509 Firefox3.0b5
16680,WordPress6.8.1 https://churchgirl.de
16681,WordPress6.8 https://www.elisabethgreen.com
16682,Mozilla5.0 Linux U Android 2.0.1 en-us Droid BuildESD56 AppleWebKit530.17 KHTML like Gecko Version4.
16683,Mozilla5.0 Windows NT 6.3 Win64 x64 rv36.0 Gecko20100101 Firefox36.0.4 Waterfox36.0.4
16684,Mozilla5.0 Macintosh Intel Mac OS X 10_9_0 AppleWebKit537.36 KHTML like Gecko Chrome50.0.2697.95 Saf
16685,TechCrawler1.1 Python +httpsexample.combot_info
16686,UnityPlayer2023.1.9f1 UnityWebRequest1.0 libcurl8.1.1-DEV
16687,Mozilla5.0 X11 Linux i686 AppleWebKit537.36 KHTML like Gecko Chrome56.0.2939.87 Safari537.36
16688,Mozilla5.0 iPhone CPU iPhone OS 38_1_8 like Mac OS X AppleWebKit607.1.15 KHTML like Gecko CriOS132.0
16689,Mozilla5.0 Linux U Android 2.3.4 en-us LG-VM701 BuildGRJ22 AppleWebKit533.1 KHTML like Gecko Version
